transaction_id,transaction_date,customer_name,customer_city,product_category,product_name,unit_price,quantity,total_amount,payment_method,delivery_status,merchant_name
TRX-10202,2025-07-24,mega putri,bandung,Aksesoris,Powerbank 10K,9296766,15,139451490.0,E-Wallet,Pending,SportMax
TRX-10203,2025/04/18,Ahmad Fauzi,surabaya,rumah tangga,Vacuum Cleaner,1923421,0,0.0,Transfer,delivered,BeautyHub
TRX-10204,25/06/2025,MEGA PUTRI,Medan,Kecantikans,Sepatu Nike,6975877,3,20927631.0,Kartu Kredit,Pending,PowerCell
TRX-10205,03-03-2025,SITI AMINAH,medan,aksesoris,Lipstik Wardah,5168922,100,516892200.0,COD,Returned,TechZone
TRX-10206,16-03-2025,MEGA PUTRI,makassar,,Lipstik Wardah,5578983,2,11157966.0,Card,Delivered,GadgetMart
TRX-10207,2025/03/08,BUDI SANTOSO,yogyakarta,Electronic,Vacuum Cleaner,7399369,1,7399369.0,Ewallet,Delivered,SportMax
TRX-10208,2025-05-29,RUDI HARTONO,yogyakarta,makanan,Sepatu Nike,6705623,100,670562300.0,Transfer,Pending,TrendShop
TRX-10209,2025-04-29,Nanda Pratama,yogyakarta,makanan,Sepatu Nike,7028737,2,14057474.0,Kartu Kredit,Returned,BeautyHub
TRX-10210,2025/04/10,dewi lestari,Surebeye,Makanan,Smartwatch,9229875,3,27689625.0,E-Wallet,Pending,PowerCell
TRX-10211,2025/07/23,Mega Putri,makassar,rumah tangga,Headphone JBL,4060912,2,8121824.0,Ewallet,delivered,HomeEssence
TRX-10212,04-08-2025,Dewi Lestari,Ban,Fashions,Laptop Asus,1650396,1,1650396.0,Card,pending,PowerCell
TRX-10213,2025/07/12,NANDA PRATAMA,Yogyekerte,makanan,Sepatu Nike,2546081,1,2546081.0,Card,delivered,GadgetMart
TRX-10214,16/04/2025,ANDI SAPUTRA,Jakarta,Aksesoris,Headphone JBL,5237480,1,5237480.0,Card,Pending,TechZone
TRX-10215,10/03/2025,Andi Saputra,Mekesser,Kecantikan,Smartwatch,7186029,1,7186029.0,Transfer,Delivered,BeautyHub
TRX-10216,17-06-2025,Andi Saputra,Mak,Olahraga,Headphone JBL,3364692,5,16823460.0,Card,pending,GadgetMart
TRX-10217,02/04/2025,Budi Santoso,makassar,fashion,Lipstik Wardah,1160389,0,0.0,,Returned,TechZone
TRX-10218,2025/07/24,mega putri,makassar,rumah tangga,Lipstik Wardah,3962942,0,0.0,Transfer,pending,SportMax
TRX-10219,2025-03-11,budi santoso,Meden,Olahragas,Headphone JBL,1685156,100,168515600.0,Card,Pending,TechZone
TRX-10220,02-05-2025,MEGA PUTRI,Den,Olahraga,Headphone JBL,5051045,0,0.0,Card,delivered,GadgetMart
TRX-10221,2025/08/08,Andi Saputra,Yog,Olahraga,Powerbank 10K,7203768,1,7203768.0,E-Wallet,Delivered,TrendShop
TRX-10222,07/07/2025,Mega Putri,surabaya,olahraga,Vacuum Cleaner,8439012,5,42195060.0,Ewallet,Canceled,GadgetMart
TRX-10223,06/03/2025,BUDI SANTOSO,Yog,Elektronik,Vacuum Cleaner,1373483,0,0.0,Transfer,Canceled,BeautyHub
TRX-10224,03-06-2025,Ahmad Fauzi,Yog,Aksesoriss,Smartwatch,2382517,1,2382517.0,Ewallet,Returned,GadgetMart
TRX-10225,23/03/2025,Mega Putri,Den,aksesoris,Kaos Polos,8601881,1,5627530.87887649,Card,pending,TrendShop
TRX-10226,23-07-2025,ahmad fauzi,Jakarta,,Smartwatch,5742493,15,86137395.0,E-Wallet,Delivered,TrendShop
TRX-10227,2025-06-18,siti aminah,Meden,Elektronik,Kaos Polos,6245200,1,6245200.0,Transfer,delivered,BeautyHub
TRX-10228,2025/08/20,Mega Putri,Surebeye,Makanan,Laptop Asus,3081756,1,3081756.0,COD,pending,GadgetMart
TRX-10229,21/06/2025,siti aminah,Sur,makanan,Kaos Polos,4090479,1,4090479.0,E-Wallet,Returned,PowerCell
TRX-10230,31-05-2025,budi santoso,surabaya,Rumah Tanggas,Laptop Asus,1236887,5,6184435.0,COD,Canceled,TechZone
TRX-10231,01-08-2025,AHMAD FAUZI,Med,Macanan,Vacuum Cleaner,8946761,1,8946761.0,Card,delivered,TrendShop
TRX-10232,2025/06/26,AHMAD FAUZI,yogyakarta,Macanan,Powerbank 10K,2765514,1,2765514.0,E-Wallet,Canceled,HomeEssence
TRX-10233,12-03-2025,rudi hartono,Med,Aksesoriss,Sepatu Nike,4884357,2,9768714.0,Ewallet,Pending,BeautyHub
TRX-10234,26/04/2025,ANDI SAPUTRA,medan,Macanan,Kaos Polos,531680,5,2658400.0,Kartu Kredit,pending,GadgetMart
TRX-10235,24/05/2025,Dewi Lestari,surabaya,Rumah Tanggas,Vacuum Cleaner,4150673,1,6187410.791426932,Kartu Kredit,delivered,GadgetMart
TRX-10236,11-06-2025,andi saputra,Yogyakarta,,Sepatu Nike,377359,1,377359.0,Ewallet,Delivered,BeautyHub
TRX-10237,07-04-2025,ahmad fauzi,Jakarta,Electronic,Laptop Asus,367537,1,367537.0,Ewallet,delivered,BeautyHub
TRX-10238,30/03/2025,nanda pratama,Meden,aksesoris,Sepatu Nike,600222,1,600222.0,Kartu Kredit,Delivered,PowerCell
TRX-10239,21-04-2025,Budi Santoso,denpasar,Kecantican,Sepatu Nike,2503752,3,7511256.0,COD,,GadgetMart
TRX-10240,2025/05/18,Nanda Pratama,Meden,Kecantikan,Lipstik Wardah,8689483,5,52605217.241177194,Transfer,Canceled,HomeEssence
TRX-10241,2025-06-14,SITI AMINAH,bandung,olahraga,Sepatu Nike,1346516,1,1346516.0,Kartu Kredit,,SportMax
TRX-10242,16-07-2025,Siti Aminah,Yogyekerte,Makanan,Laptop Asus,3513351,0,0.0,Kartu Kredit,Returned,TechZone
TRX-10243,13/05/2025,rudi hartono,Denpasar,Olahraga,Powerbank 10K,1904971,1,1904971.0,COD,Returned,TechZone
TRX-10244,2025/05/08,NANDA PRATAMA,Yog,Olahragas,Vacuum Cleaner,1899396,1,1899396.0,E-Wallet,Canceled,SportMax
TRX-10245,04-07-2025,SITI AMINAH,Yog,Olahraga,Powerbank 10K,2576954,1,2576954.0,COD,Canceled,TechZone
TRX-10246,19/06/2025,AHMAD FAUZI,Bendung,makanan,Vacuum Cleaner,8051482,3,24154446.0,Kartu Kredit,pending,BeautyHub
TRX-10247,22/07/2025,siti aminah,surabaya,,Smartwatch,1122647,1,1122647.0,E-Wallet,Delivered,GadgetMart
TRX-10248,12/06/2025,rudi hartono,Mekesser,Makanans,Vacuum Cleaner,5156563,10,51565630.0,Kartu Kredit,Returned,TrendShop
TRX-10249,2025-03-25,Andi Saputra,Surabaya,kecantikan,Lipstik Wardah,9744402,1,9744402.0,Kartu Kredit,delivered,HomeEssence
TRX-10250,02-08-2025,BUDI SANTOSO,Jak,Acsesoris,Headphone JBL,2000367,1,2000367.0,Kartu Kredit,delivered,TrendShop
TRX-10251,30-04-2025,BUDI SANTOSO,denpasar,Kecantikan,Smartwatch,3841481,1,3841481.0,Transfer,Returned,SportMax
TRX-10252,2025-07-25,Rudi Hartono,Den,Aksesoriss,Powerbank 10K,6398564,2,12797128.0,COD,Pending,SportMax
TRX-10253,2025-05-31,AHMAD FAUZI,surabaya,Kecantican,Lipstik Wardah,5329548,3,15988644.0,Ewallet,pending,SportMax
TRX-10254,2025-07-27,siti aminah,Jak,aksesoris,Powerbank 10K,7954069,0,0.0,Card,Canceled,SportMax
TRX-10255,11/07/2025,mega putri,Ban,Rumah Tanggas,Vacuum Cleaner,2295131,100,229513100.0,Card,Delivered,GadgetMart
TRX-10256,2025/04/15,ahmad fauzi,Med,Olahraga,Kaos Polos,4296049,0,0.0,Kartu Kredit,pending,HomeEssence
TRX-10257,2025/05/17,BUDI SANTOSO,medan,makanan,Smartwatch,8530473,15,127957095.0,E-Wallet,Canceled,BeautyHub
TRX-10258,26/03/2025,nanda pratama,Yogyakarta,Elektronik,Smartwatch,2956158,15,63384441.44882369,COD,Returned,GadgetMart
TRX-10259,2025-04-25,Mega Putri,yogyakarta,Rumah Tangga,Powerbank 10K,3175354,0,0.0,E-Wallet,Delivered,HomeEssence
TRX-10260,2025/03/26,Dewi Lestari,surabaya,Elektroniks,Lipstik Wardah,4832883,0,0.0,COD,Returned,HomeEssence
TRX-10261,2025-03-08,Budi Santoso,Bendung,elektronik,Laptop Asus,9352640,1,9352640.0,Kartu Kredit,Delivered,TechZone
TRX-10262,2025/08/27,budi santoso,yogyakarta,Makanan,Laptop Asus,6210686,10,62106860.0,Card,Delivered,TechZone
TRX-10263,2025/03/14,ahmad fauzi,Bendung,aksesoris,Powerbank 10K,4633897,5,24635909.844285924,Ewallet,pending,TrendShop
TRX-10264,17-05-2025,AHMAD FAUZI,bandung,Makanans,Laptop Asus,6909991,1,4149208.5230344716,,,HomeEssence
TRX-10265,17-06-2025,ahmad fauzi,surabaya,Fashion,Kaos Polos,6608221,10,66082210.0,Ewallet,delivered,HomeEssence
TRX-10266,2025/06/23,ANDI SAPUTRA,surabaya,olahraga,Vacuum Cleaner,2951614,5,14758070.0,Transfer,Pending,GadgetMart
TRX-10267,15-06-2025,Budi Santoso,,Olahraga,Sepatu Nike,3758654,1,3758654.0,COD,Returned,SportMax
TRX-10268,07-04-2025,AHMAD FAUZI,yogyakarta,Aksesoriss,Kaos Polos,5922354,1,3361128.78176285,E-Wallet,Pending,TechZone
TRX-10269,2025-03-15,MEGA PUTRI,Surebeye,Makanans,Kaos Polos,9860404,100,986040400.0,Ewallet,delivered,TrendShop
TRX-10270,2025/04/08,budi santoso,jakarta,aksesoris,Sepatu Nike,7637768,0,0.0,Card,,HomeEssence
TRX-10271,2025-05-25,DEWI LESTARI,medan,elektronik,Kaos Polos,820173,15,12302595.0,Transfer,Returned,BeautyHub
TRX-10272,2025-07-23,DEWI LESTARI,yogyakarta,Elektronik,Powerbank 10K,5692264,1,5692264.0,COD,Returned,PowerCell
TRX-10273,2025/07/16,siti aminah,Ban,,Headphone JBL,517010,15,7755150.0,Kartu Kredit,Canceled,BeautyHub
TRX-10274,2025-06-17,DEWI LESTARI,Makassar,Makanans,Sepatu Nike,4271038,1,5805877.287529932,COD,,TrendShop
TRX-10275,2025/06/19,BUDI SANTOSO,Yogyakarta,Fashion,Headphone JBL,3930993,10,39309930.0,Transfer,,TechZone
TRX-10276,15-08-2025,ahmad fauzi,bandung,Aksesoris,Vacuum Cleaner,8519872,1,8519872.0,COD,Returned,HomeEssence
TRX-10277,2025/04/11,Dewi Lestari,Mak,Elektronik,Powerbank 10K,6532532,3,19597596.0,Ewallet,Delivered,GadgetMart
TRX-10278,2025-08-27,nanda pratama,Den,Kecantikan,Smartwatch,6002793,1,4205983.8952493295,Ewallet,Canceled,HomeEssence
TRX-10279,28/04/2025,nanda pratama,Mekesser,aksesoris,Laptop Asus,9242300,3,27726900.0,Kartu Kredit,Delivered,TrendShop
TRX-10280,2025/06/29,andi saputra,Jekerte,Acsesoris,Kaos Polos,994789,2,1989578.0,COD,Returned,GadgetMart
TRX-10281,2025-05-09,SITI AMINAH,Surabaya,elektronik,Vacuum Cleaner,2305363,10,23053630.0,E-Wallet,Returned,HomeEssence
TRX-10282,2025-04-24,BUDI SANTOSO,Bendung,Elektronik,Vacuum Cleaner,9107014,1,9107014.0,COD,Pending,PowerCell
TRX-10283,2025/03/31,ahmad fauzi,Yog,Kecantikans,Lipstik Wardah,1083255,2,2166510.0,COD,Pending,SportMax
TRX-10284,2025-04-05,Siti Aminah,Bendung,Macanan,Vacuum Cleaner,5039847,3,15119541.0,E-Wallet,Pending,GadgetMart
TRX-10285,2025/05/05,nanda pratama,Denpasar,elektronik,Lipstik Wardah,7693603,1,7693603.0,Card,delivered,TechZone
TRX-10286,18/05/2025,Ahmad Fauzi,jakarta,Kecantikans,Headphone JBL,2909653,3,8728959.0,E-Wallet,Pending,TechZone
TRX-10287,21-06-2025,NANDA PRATAMA,yogyakarta,Elektroniks,Kaos Polos,1080117,1,1080117.0,COD,Delivered,TechZone
TRX-10288,2025-05-01,Rudi Hartono,Bendung,Kecantikan,Lipstik Wardah,8963742,10,89637420.0,Transfer,Delivered,TechZone
TRX-10289,26/03/2025,Nanda Pratama,Jak,Elektronik,Smartwatch,8436180,3,36042694.74094459,Kartu Kredit,pending,GadgetMart
TRX-10290,01-08-2025,andi saputra,Yogyekerte,Fashion,Laptop Asus,114323,1,114323.0,E-Wallet,,GadgetMart
TRX-10291,20/03/2025,ANDI SAPUTRA,makassar,Rumah Tangga,Smartwatch,1004480,0,0.0,Ewallet,Returned,TechZone
TRX-10292,2025-05-29,dewi lestari,Bendung,fashion,Headphone JBL,9303517,3,27910551.0,Card,Canceled,GadgetMart
TRX-10293,06-04-2025,AHMAD FAUZI,Mak,Macanan,Powerbank 10K,9489101,1,10410647.88008607,Transfer,Canceled,TechZone
TRX-10294,16-05-2025,AHMAD FAUZI,bandung,elektronik,Laptop Asus,5802810,1,5802810.0,Card,Delivered,SportMax
TRX-10295,08/08/2025,mega putri,denpasar,,Sepatu Nike,8824533,1,8824533.0,Card,Canceled,BeautyHub
TRX-10296,2025-03-10,AHMAD FAUZI,makassar,olahraga,Smartwatch,7472212,5,37361060.0,COD,Returned,TechZone
TRX-10297,2025-07-16,Andi Saputra,makassar,Elektroniks,Headphone JBL,7261179,1,7261179.0,Ewallet,Pending,SportMax
TRX-10298,13/03/2025,AHMAD FAUZI,,Elektronik,Powerbank 10K,4249591,1,4249591.0,COD,Delivered,SportMax
TRX-10299,2025/05/23,budi santoso,Yogyekerte,Olahraga,Sepatu Nike,3204240,2,6408480.0,COD,Pending,HomeEssence
TRX-10300,12-05-2025,NANDA PRATAMA,surabaya,Rumah Tangga,Laptop Asus,8162074,10,81620740.0,COD,Returned,PowerCell
TRX-10301,2025/04/07,Siti Aminah,Yogyakarta,Rumah Tanggas,Headphone JBL,7285574,1,7285574.0,E-Wallet,delivered,TrendShop
TRX-10302,2025-06-02,Nanda Pratama,Surabaya,Fashion,Sepatu Nike,5334958,0,0.0,Transfer,pending,HomeEssence
TRX-10303,2025/05/08,Nanda Pratama,surabaya,Fashion,Sepatu Nike,836667,1,836667.0,Transfer,pending,TechZone
TRX-10304,2025-05-17,mega putri,Yogyekerte,Fashions,Smartwatch,1762503,15,26437545.0,E-Wallet,delivered,GadgetMart
TRX-10305,2025-08-09,NANDA PRATAMA,yogyakarta,Fashions,Kaos Polos,6688155,1,6688155.0,Transfer,,TechZone
TRX-10306,2025/04/04,Dewi Lestari,Jak,Fashions,Powerbank 10K,2919760,10,29197600.0,Ewallet,Delivered,PowerCell
TRX-10307,03-05-2025,andi saputra,yogyakarta,,Powerbank 10K,1142501,10,9495263.881047636,COD,Returned,HomeEssence
TRX-10308,2025/03/11,dewi lestari,Bandung,Elektroniks,Smartwatch,9922232,2,19844464.0,E-Wallet,Delivered,GadgetMart
TRX-10309,2025-03-14,DEWI LESTARI,Yogyekerte,Fashion,Headphone JBL,3975282,2,7950564.0,Card,Canceled,TechZone
TRX-10310,12-08-2025,budi santoso,Denpeser,Makanans,Lipstik Wardah,8960852,1,9356258.81718523,COD,Canceled,GadgetMart
TRX-10311,2025/07/01,siti aminah,Jak,,Lipstik Wardah,4113309,100,411330900.0,,delivered,TechZone
TRX-10312,01/05/2025,Budi Santoso,Yog,Aksesoriss,Laptop Asus,9501244,100,950124400.0,Kartu Kredit,delivered,GadgetMart
TRX-10313,28-05-2025,rudi hartono,Surabaya,Makanan,Powerbank 10K,879735,10,8797350.0,Kartu Kredit,Pending,TrendShop
TRX-10314,08/04/2025,Rudi Hartono,Jekerte,Elektroniks,Laptop Asus,8401245,1,8401245.0,Card,Pending,SportMax
TRX-10315,2025/07/03,AHMAD FAUZI,Denpasar,Elektroniks,Vacuum Cleaner,2612469,0,0.0,E-Wallet,delivered,GadgetMart
TRX-10316,2025-03-23,Mega Putri,medan,Fashion,Kaos Polos,5395854,0,0.0,Transfer,Canceled,SportMax
TRX-10317,2025/07/31,mega putri,Meden,Olahragas,Headphone JBL,4933680,5,24668400.0,Kartu Kredit,Pending,BeautyHub
TRX-10318,22-04-2025,andi saputra,surabaya,Elektroniks,Lipstik Wardah,1003959,10,10039590.0,Transfer,Canceled,SportMax
TRX-10319,2025/08/26,dewi lestari,Denpeser,Aksesoris,Laptop Asus,7955477,3,23866431.0,Card,Returned,SportMax
TRX-10320,2025/05/06,DEWI LESTARI,Medan,Fashions,Laptop Asus,395266,10,3952660.0,Kartu Kredit,pending,GadgetMart
TRX-10321,2025/04/11,ANDI SAPUTRA,denpasar,Electronic,Vacuum Cleaner,4587358,0,0.0,Ewallet,delivered,TechZone
TRX-10322,02/08/2025,Rudi Hartono,Denpasar,Fashion,Smartwatch,6917100,3,17853901.434588954,COD,Canceled,PowerCell
TRX-10323,05-06-2025,MEGA PUTRI,Jakarta,Fashion,Smartwatch,5325034,5,26625170.0,COD,Returned,BeautyHub
TRX-10324,2025/04/02,Ahmad Fauzi,Den,,Lipstik Wardah,9853005,1,5415714.473364483,Ewallet,,SportMax
TRX-10325,25/05/2025,RUDI HARTONO,Ban,,Headphone JBL,3227993,2,6455986.0,Card,Delivered,GadgetMart
TRX-10326,01/07/2025,SITI AMINAH,Denpasar,Fashion,Lipstik Wardah,3181209,0,0.0,Card,pending,PowerCell
TRX-10327,26-06-2025,mega putri,Med,Fashions,Lipstik Wardah,4107893,1,4107893.0,Ewallet,Returned,BeautyHub
TRX-10328,2025-06-17,ANDI SAPUTRA,Yog,Olahraga,Lipstik Wardah,9878366,10,98783660.0,Kartu Kredit,Delivered,PowerCell
TRX-10329,2025/03/05,ahmad fauzi,Sur,fashion,Laptop Asus,8564716,1,8564716.0,Ewallet,Returned,HomeEssence
TRX-10330,2025/05/15,SITI AMINAH,Jekerte,Kecantican,Vacuum Cleaner,5575633,1,5575633.0,Card,Delivered,BeautyHub
TRX-10331,11/08/2025,AHMAD FAUZI,yogyakarta,Rumah Tanggas,Sepatu Nike,5785193,2,11570386.0,COD,pending,BeautyHub
TRX-10332,26/07/2025,Dewi Lestari,medan,Rumah Tangga,Powerbank 10K,8254298,100,825429800.0,E-Wallet,pending,TechZone
TRX-10333,12/06/2025,Ahmad Fauzi,Yog,Macanan,Sepatu Nike,5893493,3,17680479.0,E-Wallet,Returned,SportMax
TRX-10334,2025-03-23,Nanda Pratama,Denpasar,makanan,Kaos Polos,4638334,100,463833400.0,Kartu Kredit,,PowerCell
TRX-10335,15-04-2025,Andi Saputra,bandung,Kecantikans,Smartwatch,7218362,100,721836200.0,Card,Pending,SportMax
TRX-10336,2025-07-19,nanda pratama,yogyakarta,Kecantikan,Headphone JBL,8564493,1,8564493.0,COD,Pending,BeautyHub
TRX-10337,19/06/2025,Nanda Pratama,Bendung,Rumah Tanggas,Vacuum Cleaner,4474507,1,4474507.0,Kartu Kredit,Returned,TechZone
TRX-10338,2025-05-07,RUDI HARTONO,,kecantikan,Headphone JBL,4440020,10,44400200.0,Card,pending,TrendShop
TRX-10339,06/04/2025,ahmad fauzi,Bandung,Macanan,Powerbank 10K,940695,100,51335452.488833934,E-Wallet,Returned,HomeEssence
TRX-10340,2025/05/31,MEGA PUTRI,Ban,Macanan,Laptop Asus,5402825,15,81042375.0,Kartu Kredit,Delivered,TrendShop
TRX-10341,20/04/2025,Siti Aminah,Yogyakarta,,Kaos Polos,8937324,10,89373240.0,Card,Delivered,GadgetMart
TRX-10342,2025/04/10,ANDI SAPUTRA,Jakarta,Rumah Tangga,Headphone JBL,2326106,5,11630530.0,Kartu Kredit,Returned,GadgetMart
TRX-10343,2025-03-01,dewi lestari,yogyakarta,Fashion,Lipstik Wardah,6625716,2,13251432.0,Transfer,pending,BeautyHub
TRX-10344,2025/05/29,siti aminah,Denpasar,Olahraga,Lipstik Wardah,6721318,15,100819770.0,Transfer,Returned,TrendShop
TRX-10345,01/03/2025,DEWI LESTARI,Ban,Rumah Tanggas,Lipstik Wardah,3628226,10,36282260.0,Ewallet,Returned,TrendShop
TRX-10346,21-07-2025,Ahmad Fauzi,Jakarta,,Kaos Polos,2477540,15,37163100.0,Card,Returned,TrendShop
TRX-10347,2025-04-22,BUDI SANTOSO,Yogyakarta,kecantikan,Smartwatch,8950019,15,134250285.0,E-Wallet,Canceled,GadgetMart
TRX-10348,2025-06-25,Budi Santoso,Denpasar,Acsesoris,Sepatu Nike,9322985,15,139844775.0,E-Wallet,Returned,HomeEssence
TRX-10349,2025-04-04,Budi Santoso,jakarta,rumah tangga,Sepatu Nike,1948739,15,29231085.0,Kartu Kredit,delivered,PowerCell
TRX-10350,2025-05-29,ahmad fauzi,Bandung,Makanans,Smartwatch,8154010,3,24462030.0,Kartu Kredit,pending,SportMax
TRX-10351,08-07-2025,MEGA PUTRI,denpasar,elektronik,Headphone JBL,3728086,1,3728086.0,COD,Delivered,GadgetMart
TRX-10352,09-08-2025,Nanda Pratama,Mekesser,Acsesoris,Headphone JBL,2137258,0,0.0,Card,Pending,GadgetMart
TRX-10353,06-07-2025,budi santoso,Medan,Electronic,Sepatu Nike,8419066,1,11520079.706706824,Ewallet,pending,BeautyHub
TRX-10354,30/07/2025,AHMAD FAUZI,Makassar,makanan,Smartwatch,9816854,1,9816854.0,Card,pending,GadgetMart
TRX-10355,27/05/2025,Andi Saputra,yogyakarta,Olahragas,Smartwatch,1095482,3,3286446.0,Transfer,Returned,PowerCell
TRX-10356,01/08/2025,ahmad fauzi,jakarta,Olahragas,Vacuum Cleaner,5958635,1,5958635.0,Transfer,Returned,GadgetMart
TRX-10357,18-04-2025,budi santoso,Med,Elektroniks,Headphone JBL,9733910,0,0.0,Kartu Kredit,Delivered,BeautyHub
TRX-10358,2025-05-23,BUDI SANTOSO,Mak,olahraga,Smartwatch,8458424,0,0.0,E-Wallet,Delivered,SportMax
TRX-10359,26/07/2025,nanda pratama,Mekesser,Rumah Tangga,Smartwatch,2462149,3,7386447.0,Card,Pending,TechZone
TRX-10360,2025/05/02,AHMAD FAUZI,Den,Olahraga,Kaos Polos,3402252,10,22596239.280864015,COD,pending,HomeEssence
TRX-10361,18-04-2025,budi santoso,makassar,Fashion,Vacuum Cleaner,7072336,5,35361680.0,COD,pending,PowerCell
TRX-10362,2025-08-26,Mega Putri,Yogyakarta,Aksesoriss,Smartwatch,7483533,0,0.0,Ewallet,Pending,GadgetMart
TRX-10363,2025-08-20,ANDI SAPUTRA,,olahraga,Powerbank 10K,2744287,10,27442870.0,COD,Delivered,GadgetMart
TRX-10364,2025/03/19,mega putri,makassar,Kecantikans,Sepatu Nike,4671056,1,4671056.0,Kartu Kredit,Pending,TrendShop
TRX-10365,22-08-2025,DEWI LESTARI,,rumah tangga,Laptop Asus,1355585,1,1355585.0,Card,Canceled,HomeEssence
TRX-10366,2025/06/21,SITI AMINAH,yogyakarta,Olahraga,Kaos Polos,3993645,3,11980935.0,Ewallet,Returned,BeautyHub
TRX-10367,26-08-2025,dewi lestari,Denpasar,Olahraga,Headphone JBL,6144467,0,0.0,Transfer,pending,TechZone
TRX-10368,08/03/2025,Dewi Lestari,Sur,Fashion,Lipstik Wardah,5567366,5,27836830.0,Ewallet,Delivered,PowerCell
TRX-10369,09-07-2025,BUDI SANTOSO,denpasar,Rumah Tanggas,Laptop Asus,9565807,100,956580700.0,Card,Canceled,HomeEssence
TRX-10370,2025-06-18,mega putri,Med,Olahraga,Headphone JBL,8420262,5,42101310.0,,delivered,SportMax
TRX-10371,01-04-2025,RUDI HARTONO,Yog,aksesoris,Laptop Asus,4896769,5,24483845.0,COD,pending,TechZone
TRX-10372,01/06/2025,SITI AMINAH,Makassar,Makanan,Vacuum Cleaner,7499607,0,0.0,E-Wallet,Pending,TrendShop
TRX-10373,2025/04/26,andi saputra,medan,elektronik,Sepatu Nike,2652967,5,13264835.0,Card,delivered,SportMax
TRX-10374,2025/05/11,NANDA PRATAMA,Mak,Electronic,Laptop Asus,3235714,0,0.0,,Delivered,SportMax
TRX-10375,31/05/2025,MEGA PUTRI,Mekesser,Electronic,Laptop Asus,8910935,1,8910935.0,Card,Canceled,PowerCell
TRX-10376,2025/04/04,Dewi Lestari,Denpeser,Olahraga,Kaos Polos,4279215,10,42792150.0,Kartu Kredit,Pending,HomeEssence
TRX-10377,17/05/2025,ANDI SAPUTRA,Surebeye,Aksesoris,Vacuum Cleaner,7071855,10,70718550.0,Card,Canceled,TechZone
TRX-10378,2025/04/15,nanda pratama,,rumah tangga,Sepatu Nike,9047354,1,9047354.0,Transfer,Pending,SportMax
TRX-10379,2025-08-12,Budi Santoso,yogyakarta,Aksesoriss,Kaos Polos,2012165,2,4024330.0,Card,pending,SportMax
TRX-10380,20-07-2025,BUDI SANTOSO,yogyakarta,Elektroniks,Sepatu Nike,818734,5,2346688.2595294383,COD,Canceled,BeautyHub
TRX-10381,2025-08-23,rudi hartono,Meden,Makanans,Vacuum Cleaner,4291361,5,21456805.0,Kartu Kredit,pending,TechZone
TRX-10382,2025-05-13,BUDI SANTOSO,Makassar,Rumah Tangga,Sepatu Nike,6619632,5,33098160.0,Transfer,Canceled,SportMax
TRX-10383,2025/05/24,budi santoso,Denpeser,Makanans,Headphone JBL,7279039,1,7279039.0,Ewallet,Pending,TrendShop
TRX-10384,05-04-2025,DEWI LESTARI,Ban,Rumah Tangga,Headphone JBL,9930860,1,9930860.0,Ewallet,Pending,TechZone
TRX-10385,2025-03-02,ANDI SAPUTRA,Mekesser,Olahraga,Lipstik Wardah,2058960,2,4117920.0,Card,pending,PowerCell
TRX-10386,26/07/2025,MEGA PUTRI,denpasar,fashion,Laptop Asus,6968889,1,6968889.0,E-Wallet,Pending,TechZone
TRX-10387,27/06/2025,ANDI SAPUTRA,Medan,Kecantikan,Lipstik Wardah,6243956,3,22957576.190601148,Kartu Kredit,Canceled,PowerCell
TRX-10388,15/07/2025,Rudi Hartono,Surabaya,Fashion,Smartwatch,7321476,1,7321476.0,Ewallet,pending,PowerCell
TRX-10389,25/05/2025,ahmad fauzi,medan,Electronic,Laptop Asus,4158880,100,415888000.0,Card,pending,HomeEssence
TRX-10390,05-08-2025,dewi lestari,Ban,Makanans,Smartwatch,4311946,5,21559730.0,E-Wallet,Returned,BeautyHub
TRX-10391,2025-07-06,SITI AMINAH,Makassar,,Powerbank 10K,1782465,1,1782465.0,COD,,HomeEssence
TRX-10392,2025-03-14,Budi Santoso,Denpasar,Aksesoriss,Laptop Asus,2909244,15,43638660.0,Ewallet,Canceled,BeautyHub
TRX-10393,11-06-2025,siti aminah,medan,Acsesoris,Powerbank 10K,2295909,1,2295909.0,Ewallet,Delivered,GadgetMart
TRX-10394,2025/08/01,ANDI SAPUTRA,bandung,aksesoris,Smartwatch,9725193,1,9725193.0,Ewallet,delivered,HomeEssence
TRX-10395,06/04/2025,nanda pratama,jakarta,Aksesoriss,Laptop Asus,9805461,1,8525212.802932978,Transfer,pending,TrendShop
TRX-10396,2025/07/06,mega putri,Medan,Electronic,Kaos Polos,2470564,100,247056400.0,Ewallet,pending,SportMax
TRX-10397,2025/06/08,DEWI LESTARI,makassar,Makanans,Sepatu Nike,8627064,3,25881192.0,Transfer,delivered,PowerCell
TRX-10398,03-04-2025,RUDI HARTONO,Med,Acsesoris,Smartwatch,5938997,100,593899700.0,Ewallet,Delivered,BeautyHub
TRX-10399,15/05/2025,Nanda Pratama,Bandung,Olahraga,Laptop Asus,4817348,100,481734800.0,COD,Canceled,BeautyHub
TRX-10400,2025-05-25,rudi hartono,Den,,Smartwatch,766756,15,11501340.0,Kartu Kredit,Pending,BeautyHub
TRX-10401,31/03/2025,Mega Putri,Bandung,fashion,Powerbank 10K,7419434,10,74194340.0,Transfer,delivered,TrendShop
